"x", "x+a+b-c", "floorf(x)"
0.0463918,0,0
0.0459184,0,0
0.0456853,0,0
0.0452261,0,0
0.045,0,0
0.0445545,0,0
0.044335,0,0
0.0439024,0,0
0.0436893,0,0
0.0432692,0,0
0.0430622,0,0
0.042654,0,0
0.0424528,0,0
0.0420561,0,0
0.0418605,0,0
0.0414747,0,0
0.0412844,0,0
0.0409091,0,0
0.040724,0,0
0.0403587,0,0
0.0401786,0,0
0.039823,0,0
0.0396476,0,0
0.0393013,0,0
0.0391304,0,0
0.0387931,0,0
0.0386266,0,0
0.0382979,0,0
0.0381356,0,0
0.0378151,0,0
0.0376569,0,0
0.0373444,0,0
0.0371901,0,0
0.0368852,0,0
0.0367347,0,0
0.0364372,0,0
0.0362903,0,0
0.036,0,0
0.0358566,0,0
0.0355731,0,0
0.0354331,0,0
10,10,10
3.33333,3,3
1.42857,1,1
1.11111,1,1
0.909091,0,0
0.769231,0,0
0.588235,0,0
0.526316,0,0
0.47619,0,0
0.434783,0,0
0.37037,0,0
0.344828,0,0
0.322581,0,0
0.30303,0,0
0.27027,0,0
0.25641,0,0
0.243902,0,0
0.232558,0,0
0.212766,0,0
0.204082,0,0
0.196078,0,0
0.188679,0,0
0.175439,0,0
0.169492,0,0
0.163934,0,0
0.15873,0,0
0.149254,0,0
0.144928,0,0
0.140845,0,0
0.136986,0,0
0.12987,0,0
0.126582,0,0
0.123457,0,0
0.120482,0,0
0.114943,0,0
0.11236,0,0
0.10989,0,0
0.107527,0,0
0.103093,0,0
0.10101,0,0
0.0990099,0,0
0.0970874,0,0
0.0934579,0,0
0.0917431,0,0
0.0900901,0,0
0.0884956,0,0
0.0854701,0,0
0.0840336,0,0
0.0826446,0,0
0.0813008,0,0
0.0787402,0,0
0.0775194,0,0
0.0763359,0,0
0.075188,0,0
0.0729927,0,0
0.0719424,0,0
0.070922,0,0
0.0699301,0,0
0.0680272,0,0
0.0671141,0,0
0.0662252,0,0
0.0653595,0,0
0.0636943,0,0
0.0628931,0,0
0.0621118,0,0
0.0613497,0,0
0.0598802,0,0
0.0591716,0,0
0.0584795,0,0
0.0578035,0,0
0.0564972,0,0
0.0558659,0,0
0.0552486,0,0
0.0546448,0,0
0.0534759,0,0
0.0529101,0,0
0.052356,0,0
0.0518135,0,0
0.0507614,0,0
0.0502513,0,0
0.0497512,0,0
0.0492611,0,0
0.0483092,0,0
0.0478469,0,0
0.0473934,0,0
0.0469484,0,0
0.046083,0,0
0.0456621,0,0
0.0452489,0,0
0.044843,0,0
0.0440529,0,0
0.0436681,0,0
0.04329,0,0
0.0429185,0,0
0.0421941,0,0
0.041841,0,0
0.0414938,0,0
0.0411523,0,0
0.0404858,0,0
0.0401606,0,0
0.0398406,0,0
0.0395257,0,0
11,11,11
5.5,5,5
3.66667,3,3
2.75,2,2
2.2,2,2
1.83333,1,1
1.57143,1,1
1.375,1,1
1.22222,1,1
1.1,1,1
0.916667,0,0
0.846154,0,0
0.785714,0,0
0.733333,0,0
0.6875,0,0
0.647059,0,0
0.611111,0,0
0.578947,0,0
0.55,0,0
0.52381,0,0
0.478261,0,0
0.458333,0,0
0.44,0,0
0.423077,0,0
0.407407,0,0
0.392857,0,0
0.37931,0,0
0.366667,0,0
0.354839,0,0
0.34375,0,0
0.323529,0,0
0.314286,0,0
0.305556,0,0
0.297297,0,0
0.289474,0,0
0.282051,0,0
0.275,0,0
0.268293,0,0
0.261905,0,0
0.255814,0,0
0.244444,0,0
0.23913,0,0
0.234043,0,0
0.229167,0,0
0.22449,0,0
0.22,0,0
0.215686,0,0
0.211538,0,0
0.207547,0,0
0.203704,0,0
0.196429,0,0
0.192982,0,0
0.189655,0,0
0.186441,0,0
0.183333,0,0
0.180328,0,0
0.177419,0,0
0.174603,0,0
0.171875,0,0
0.169231,0,0
0.164179,0,0
0.161765,0,0
0.15942,0,0
0.157143,0,0
0.15493,0,0
0.152778,0,0
0.150685,0,0
0.148649,0,0
0.146667,0,0
0.144737,0,0
0.141026,0,0
0.139241,0,0
0.1375,0,0
0.135802,0,0
0.134146,0,0
0.13253,0,0
0.130952,0,0
0.129412,0,0
0.127907,0,0
0.126437,0,0
0.123596,0,0
0.122222,0,0
0.120879,0,0
0.119565,0,0
0.11828,0,0
0.117021,0,0
0.115789,0,0
0.114583,0,0
0.113402,0,0
0.112245,0,0
0.11,0,0
0.108911,0,0
0.107843,0,0
0.106796,0,0
0.105769,0,0
0.104762,0,0
0.103774,0,0
0.102804,0,0
0.101852,0,0
0.100917,0,0
0.0990991,0,0
0.0982143,0,0
0.0973451,0,0
0.0964912,0,0
0.0956522,0,0
0.0948276,0,0
0.0940171,0,0
0.0932203,0,0
0.092437,0,0
0.0916667,0,0
0.0901639,0,0
0.0894309,0,0
0.0887097,0,0
0.088,0,0
0.0873016,0,0
0.0866142,0,0
0.0859375,0,0
0.0852713,0,0
0.0846154,0,0
0.0839695,0,0
0.0827068,0,0
0.0820896,0,0
0.0814815,0,0
0.0808824,0,0
0.080292,0,0
0.0797101,0,0
0.0791367,0,0
0.0785714,0,0
0.0780142,0,0
0.0774648,0,0
0.0763889,0,0
0.0758621,0,0
0.0753425,0,0
0.0748299,0,0
0.0743243,0,0
0.0738255,0,0
0.0733333,0,0
0.0728477,0,0
0.0723684,0,0
0.0718954,0,0
0.0709677,0,0
0.0705128,0,0
0.0700637,0,0
0.0696203,0,0
0.0691824,0,0
0.06875,0,0
0.068323,0,0
0.0679012,0,0
0.0674847,0,0
0.0670732,0,0
0.0662651,0,0
0.0658683,0,0
0.0654762,0,0
0.0650888,0,0
0.0647059,0,0
0.0643275,0,0
0.0639535,0,0
0.0635838,0,0
0.0632184,0,0
0.0628571,0,0
0.0621469,0,0
0.0617978,0,0
0.0614525,0,0
0.0611111,0,0
0.0607735,0,0
0.0604396,0,0
0.0601093,0,0
0.0597826,0,0
0.0594595,0,0
0.0591398,0,0
0.0585106,0,0
0.0582011,0,0
0.0578947,0,0
0.0575916,0,0
0.0572917,0,0
0.0569948,0,0
0.056701,0,0
0.0564103,0,0
0.0561224,0,0
0.0558376,0,0
0.0552764,0,0
0.055,0,0
0.0547264,0,0
0.0544554,0,0
0.0541872,0,0
0.0539216,0,0
0.0536585,0,0
0.0533981,0,0
0.0531401,0,0
0.0528846,0,0
0.052381,0,0
0.0521327,0,0
0.0518868,0,0
0.0516432,0,0
0.0514019,0,0
0.0511628,0,0
0.0509259,0,0
0.0506912,0,0
0.0504587,0,0
0.0502283,0,0
0.0497738,0,0
0.0495495,0,0
0.0493274,0,0
0.0491071,0,0
0.0488889,0,0
0.0486726,0,0
0.0484582,0,0
0.0482456,0,0
0.0480349,0,0
0.0478261,0,0
0.0474138,0,0
0.0472103,0,0
0.0470085,0,0
0.0468085,0,0
0.0466102,0,0
0.0464135,0,0
0.0462185,0,0
0.0460251,0,0
0.0458333,0,0
0.0456432,0,0
0.0452675,0,0
0.045082,0,0
0.044898,0,0
0.0447154,0,0
0.0445344,0,0
0.0443548,0,0
0.0441767,0,0
0.044,0,0
0.0438247,0,0
0.0436508,0,0
0.0433071,0,0
0.0431373,0,0
12,12,12
2.4,2,2
1.71429,1,1
1.09091,1,1
0.923077,0,0
0.705882,0,0
0.631579,0,0
0.521739,0,0
0.48,0,0
0.413793,0,0
0.387097,0,0
0.342857,0,0
0.324324,0,0
0.292683,0,0
0.27907,0,0
0.255319,0,0
0.244898,0,0
0.226415,0,0
0.218182,0,0
0.20339,0,0
0.196721,0,0
0.184615,0,0
0.179104,0,0
0.169014,0,0
0.164384,0,0
0.155844,0,0
0.151899,0,0
0.144578,0,0
0.141176,0,0
0.134831,0,0
0.131868,0,0
0.126316,0,0
0.123711,0,0
0.118812,0,0
0.116505,0,0
0.11215,0,0
0.110092,0,0
0.106195,0,0
0.104348,0,0
0.10084,0,0
0.0991736,0,0
0.096,0,0
0.0944882,0,0
0.0916031,0,0
0.0902256,0,0
0.0875912,0,0
0.0863309,0,0
0.0839161,0,0
0.0827586,0,0
0.0805369,0,0
0.0794702,0,0
0.0774194,0,0
0.0764331,0,0
0.0745342,0,0
0.0736196,0,0
0.0718563,0,0
0.0710059,0,0
0.0693642,0,0
0.0685714,0,0
0.0670391,0,0
0.0662983,0,0
0.0648649,0,0
0.0641711,0,0
0.0628272,0,0
0.0621762,0,0
0.0609137,0,0
0.0603015,0,0
0.0591133,0,0
0.0585366,0,0
0.0574163,0,0
0.056872,0,0
0.055814,0,0
0.0552995,0,0
0.0542986,0,0
0.0538117,0,0
0.0528634,0,0
0.0524017,0,0
0.0515021,0,0
0.0510638,0,0
0.0502092,0,0
0.0497925,0,0
0.0489796,0,0
0.048583,0,0
0.0478088,0,0
0.0474308,0,0
13,13,13
6.5,6,6
4.33333,4,4
3.25,3,3
2.6,2,2
2.16667,2,2
1.85714,1,1
1.625,1,1
1.44444,1,1
1.3,1,1
1.18182,1,1
1.08333,1,1
0.928571,0,0
0.866667,0,0
0.8125,0,0
0.764706,0,0
0.722222,0,0
0.684211,0,0
0.65,0,0
0.619048,0,0
0.590909,0,0
0.565217,0,0
0.541667,0,0
0.52,0,0
0.481481,0,0
0.464286,0,0
0.448276,0,0
0.433333,0,0
0.419355,0,0
0.40625,0,0
0.393939,0,0
0.382353,0,0
0.371429,0,0
0.361111,0,0
0.351351,0,0
0.342105,0,0
0.325,0,0
0.317073,0,0
0.309524,0,0
0.302326,0,0
0.295455,0,0
0.288889,0,0
0.282609,0,0
0.276596,0,0
0.270833,0,0
0.265306,0,0
0.26,0,0
0.254902,0,0
0.245283,0,0
0.240741,0,0
0.236364,0,0
0.232143,0,0
0.22807,0,0
0.224138,0,0
0.220339,0,0
0.216667,0,0
0.213115,0,0
0.209677,0,0
0.206349,0,0
0.203125,0,0
0.19697,0,0
0.19403,0,0
0.191176,0,0
0.188406,0,0
0.185714,0,0
0.183099,0,0
0.180556,0,0
0.178082,0,0
0.175676,0,0
0.173333,0,0
0.171053,0,0
0.168831,0,0
0.164557,0,0
0.1625,0,0
0.160494,0,0
0.158537,0,0
0.156627,0,0
0.154762,0,0
0.152941,0,0
0.151163,0,0
0.149425,0,0
0.147727,0,0
0.146067,0,0
0.144444,0,0
0.141304,0,0
0.139785,0,0
0.138298,0,0
0.136842,0,0
0.135417,0,0
0.134021,0,0
0.132653,0,0
0.131313,0,0
0.13,0,0
0.128713,0,0
0.127451,0,0
0.126214,0,0
0.12381,0,0
0.122642,0,0
0.121495,0,0
0.12037,0,0
0.119266,0,0
0.118182,0,0
0.117117,0,0
0.116071,0,0
0.115044,0,0
0.114035,0,0
0.113043,0,0
0.112069,0,0
0.110169,0,0
0.109244,0,0
0.108333,0,0
0.107438,0,0
0.106557,0,0
0.105691,0,0
0.104839,0,0
0.104,0,0
0.103175,0,0
0.102362,0,0
0.101562,0,0
0.100775,0,0
0.0992366,0,0
0.0984849,0,0
0.0977444,0,0
0.0970149,0,0
0.0962963,0,0
0.0955882,0,0
0.0948905,0,0
0.0942029,0,0
0.0935252,0,0
0.0928571,0,0
0.0921986,0,0
0.0915493,0,0
0.0902778,0,0
0.0896552,0,0
0.0890411,0,0
0.0884354,0,0
0.0878378,0,0
0.0872483,0,0
0.0866667,0,0
0.0860927,0,0
0.0855263,0,0
0.0849673,0,0
0.0844156,0,0
0.083871,0,0
0.0828025,0,0
0.0822785,0,0
0.081761,0,0
0.08125,0,0
0.0807453,0,0
0.0802469,0,0
0.0797546,0,0
0.0792683,0,0
0.0787879,0,0
0.0783133,0,0
0.0778443,0,0
0.077381,0,0
0.0764706,0,0
0.0760234,0,0
0.0755814,0,0
0.0751445,0,0
0.0747126,0,0
0.0742857,0,0
0.0738636,0,0
0.0734463,0,0
0.0730337,0,0
0.0726257,0,0
0.0722222,0,0
0.0718232,0,0
0.0710383,0,0
0.0706522,0,0
0.0702703,0,0
0.0698925,0,0
0.0695187,0,0
0.0691489,0,0
0.0687831,0,0
0.0684211,0,0
0.0680628,0,0
0.0677083,0,0
0.0673575,0,0
0.0670103,0,0
0.0663265,0,0
0.0659898,0,0
0.0656566,0,0
0.0653266,0,0
0.065,0,0
0.0646766,0,0
0.0643564,0,0
0.0640394,0,0
0.0637255,0,0
0.0634146,0,0
0.0631068,0,0
0.0628019,0,0
0.062201,0,0
0.0619048,0,0
0.0616114,0,0
0.0613208,0,0
0.0610329,0,0
0.0607477,0,0
0.0604651,0,0
0.0601852,0,0
0.0599078,0,0
0.059633,0,0
0.0593607,0,0
0.0590909,0,0
0.0585586,0,0
0.058296,0,0
0.0580357,0,0
0.0577778,0,0
0.0575221,0,0
0.0572687,0,0
0.0570175,0,0
0.0567686,0,0
0.0565217,0,0
0.0562771,0,0
0.0560345,0,0
0.055794,0,0
0.0553191,0,0
0.0550847,0,0
0.0548523,0,0
0.0546218,0,0
0.0543933,0,0
0.0541667,0,0
0.0539419,0,0
0.053719,0,0
0.0534979,0,0
0.0532787,0,0
0.0530612,0,0
0.0528455,0,0
0.0524194,0,0
0.0522088,0,0
0.052,0,0
0.0517928,0,0
0.0515873,0,0
0.0513834,0,0
0.0511811,0,0
0.0509804,0,0
14,14,14
4.66667,4,4
2.8,2,2
1.55556,1,1
1.27273,1,1
1.07692,1,1
0.933333,0,0
0.823529,0,0
0.736842,0,0
0.608696,0,0
0.56,0,0
0.518519,0,0
0.482759,0,0
0.451613,0,0
0.424242,0,0
0.378378,0,0
0.358974,0,0
0.341463,0,0
0.325581,0,0
0.311111,0,0
0.297872,0,0
0.27451,0,0
0.264151,0,0
0.254545,0,0
0.245614,0,0
0.237288,0,0
0.229508,0,0
0.215385,0,0
0.208955,0,0
0.202899,0,0
0.197183,0,0
0.191781,0,0
0.186667,0,0
0.177215,0,0
0.17284,0,0
0.168675,0,0
0.164706,0,0
0.16092,0,0
0.157303,0,0
0.150538,0,0
0.147368,0,0
0.14433,0,0
0.141414,0,0
0.138614,0,0
0.135922,0,0
0.130841,0,0
0.12844,0,0
0.126126,0,0
0.123894,0,0
0.121739,0,0
0.119658,0,0
0.115702,0,0
0.113821,0,0
0.112,0,0
0.110236,0,0
0.108527,0,0
0.10687,0,0
0.103704,0,0
0.10219,0,0
0.100719,0,0
0.0992908,0,0
0.0979021,0,0
0.0965517,0,0
0.0939597,0,0
0.0927152,0,0
0.0915033,0,0
0.0903226,0,0
0.089172,0,0
0.0880503,0,0
0.0858896,0,0
0.0848485,0,0
0.0838323,0,0
0.0828402,0,0
0.0818713,0,0
0.0809249,0,0
0.079096,0,0
0.0782123,0,0
0.0773481,0,0
0.0765027,0,0
0.0756757,0,0
0.0748663,0,0
0.0732984,0,0
0.0725389,0,0
0.0717949,0,0
0.071066,0,0
0.0703518,0,0
0.0696517,0,0
0.0682927,0,0
0.0676328,0,0
0.0669856,0,0
0.0663507,0,0
0.0657277,0,0
0.0651163,0,0
0.0639269,0,0
0.0633484,0,0
0.0627803,0,0
0.0622222,0,0
0.061674,0,0
0.0611354,0,0
0.0600858,0,0
0.0595745,0,0
0.0590717,0,0
0.0585774,0,0
0.0580913,0,0
0.0576132,0,0
0.0566802,0,0
0.0562249,0,0
0.0557769,0,0
0.055336,0,0
0.054902,0,0
15,15,15
7.5,7,7
3.75,3,3
2.14286,2,2
1.875,1,1
1.36364,1,1
1.15385,1,1
1.07143,1,1
0.9375,0,0
0.882353,0,0
0.789474,0,0
0.681818,0,0
0.652174,0,0
0.576923,0,0
0.535714,0,0
0.517241,0,0
0.483871,0,0
0.46875,0,0
0.441176,0,0
0.405405,0,0
0.394737,0,0
0.365854,0,0
0.348837,0,0
0.340909,0,0
0.326087,0,0
0.319149,0,0
0.306122,0,0
0.288462,0,0
0.283019,0,0
0.267857,0,0
0.258621,0,0
0.254237,0,0
0.245902,0,0
0.241935,0,0
0.234375,0,0
0.223881,0,0
0.220588,0,0
0.211268,0,0
0.205479,0,0
0.202703,0,0
0.197368,0,0
0.194805,0,0
0.189873,0,0
0.182927,0,0
0.180723,0,0
0.174419,0,0
0.170455,0,0
0.168539,0,0
0.164835,0,0
0.163043,0,0
0.159574,0,0
0.154639,0,0
0.153061,0,0
0.148515,0,0
0.145631,0,0
0.144231,0,0
0.141509,0,0
0.140187,0,0
0.137615,0,0
0.133929,0,0
0.132743,0,0
0.12931,0,0
0.127119,0,0
0.12605,0,0
0.123967,0,0
0.122951,0,0
0.120968,0,0
0.11811,0,0
0.117188,0,0
0.114504,0,0
0.112782,0,0
0.11194,0,0
0.110294,0,0
0.109489,0,0
0.107914,0,0
0.105634,0,0
0.104895,0,0
0.10274,0,0
0.101351,0,0
0.100671,0,0
0.0993377,0,0
0.0986842,0,0
0.0974026,0,0
0.0955414,0,0
0.0949367,0,0
0.0931677,0,0
0.0920245,0,0
0.0914634,0,0
0.0903614,0,0
0.0898204,0,0
0.0887574,0,0
0.0872093,0,0
0.0867052,0,0
0.0852273,0,0
0.0842697,0,0
0.0837989,0,0
0.0828729,0,0
0.0824176,0,0
0.0815217,0,0
0.0802139,0,0
0.0797872,0,0
0.078534,0,0
0.0777202,0,0
0.0773196,0,0
0.0765306,0,0
0.0761421,0,0
0.0753769,0,0
0.0742574,0,0
0.0738916,0,0
0.0728155,0,0
0.0721154,0,0
0.0717703,0,0
0.0710901,0,0
0.0707547,0,0
0.0700935,0,0
0.0691244,0,0
0.0688073,0,0
0.0678733,0,0
0.0672646,0,0
0.0669643,0,0
0.0663717,0,0
0.0660793,0,0
0.0655022,0,0
0.0646552,0,0
0.0643777,0,0
0.0635593,0,0
0.0630252,0,0
0.0627615,0,0
0.0622407,0,0
0.0619835,0,0
0.0614754,0,0
0.0607287,0,0
0.0604839,0,0
0.059761,0,0
0.0592885,0,0
0.0590551,0,0
16,16,16
5.33333,5,5
3.2,3,3
2.28571,2,2
1.77778,1,1
1.45455,1,1
1.23077,1,1
1.06667,1,1
0.941176,0,0
0.842105,0,0
0.761905,0,0
0.695652,0,0
0.64,0,0
0.592593,0,0
0.551724,0,0
0.516129,0,0
0.484848,0,0
0.457143,0,0
0.432432,0,0
0.410256,0,0
0.390244,0,0
0.372093,0,0
0.355556,0,0
0.340426,0,0
0.326531,0,0
0.313726,0,0
0.301887,0,0
0.290909,0,0
0.280702,0,0
0.271186,0,0
0.262295,0,0
0.253968,0,0
0.246154,0,0
0.238806,0,0
0.231884,0,0
0.225352,0,0
0.219178,0,0
0.213333,0,0
0.207792,0,0
0.202532,0,0
0.197531,0,0
0.192771,0,0
0.188235,0,0
0.183908,0,0
0.179775,0,0
0.175824,0,0
0.172043,0,0
0.168421,0,0
0.164948,0,0
0.161616,0,0
0.158416,0,0
0.15534,0,0
0.152381,0,0
0.149533,0,0
0.146789,0,0
0.144144,0,0
0.141593,0,0
0.13913,0,0
0.136752,0,0
0.134454,0,0
0.132231,0,0
0.130081,0,0
0.128,0,0
0.125984,0,0
0.124031,0,0
0.122137,0,0
0.120301,0,0
0.118519,0,0
0.116788,0,0
0.115108,0,0
0.113475,0,0
0.111888,0,0
0.110345,0,0
0.108844,0,0
0.107383,0,0
0.10596,0,0
0.104575,0,0
0.103226,0,0
0.101911,0,0
0.100629,0,0
0.0993789,0,0
0.0981595,0,0
0.0969697,0,0
0.0958084,0,0
0.0946746,0,0
0.0935673,0,0
0.0924855,0,0
0.0914286,0,0
0.0903955,0,0
0.0893855,0,0
0.0883978,0,0
0.0874317,0,0
0.0864865,0,0
0.0855615,0,0
0.0846561,0,0
0.0837696,0,0
0.0829016,0,0
0.0820513,0,0
0.0812183,0,0
0.080402,0,0
0.079602,0,0
0.0788177,0,0
0.0780488,0,0
0.0772947,0,0
0.076555,0,0
0.0758294,0,0
0.0751174,0,0
0.0744186,0,0
0.0737327,0,0
0.0730594,0,0
0.0723982,0,0
0.0717489,0,0
0.0711111,0,0
0.0704846,0,0
0.069869,0,0
0.0692641,0,0
0.0686695,0,0
0.0680851,0,0
0.0675105,0,0
0.0669456,0,0
0.06639,0,0
0.0658436,0,0
0.0653061,0,0
0.0647773,0,0
0.064257,0,0
0.063745,0,0
0.0632411,0,0
0.0627451,0,0
17,17,17
8.5,8,8
5.66667,5,5
4.25,4,4
3.4,3,3
2.83333,2,2
2.42857,2,2
2.125,2,2
1.88889,1,1
1.7,1,1
1.54545,1,1
1.41667,1,1
1.30769,1,1
1.21429,1,1
1.13333,1,1
1.0625,1,1
0.944444,0,0
0.894737,0,0
0.85,0,0
0.809524,0,0
0.772727,0,0
0.73913,0,0
0.708333,0,0
0.68,0,0
0.653846,0,0
0.62963,0,0
0.607143,0,0
0.586207,0,0
0.566667,0,0
0.548387,0,0
0.53125,0,0
0.515152,0,0
0.485714,0,0
0.472222,0,0
0.459459,0,0
0.447368,0,0
0.435897,0,0
0.425,0,0
0.414634,0,0
0.404762,0,0
0.395349,0,0
0.386364,0,0
0.377778,0,0
0.369565,0,0
0.361702,0,0
0.354167,0,0
0.346939,0,0
0.34,0,0
0.326923,0,0
0.320755,0,0
0.314815,0,0
0.309091,0,0
0.303571,0,0
0.298246,0,0
0.293103,0,0
0.288136,0,0
0.283333,0,0
0.278689,0,0
0.274194,0,0
0.269841,0,0
0.265625,0,0
0.261538,0,0
0.257576,0,0
0.253731,0,0
0.246377,0,0
0.242857,0,0
0.239437,0,0
0.236111,0,0
0.232877,0,0
0.22973,0,0
0.226667,0,0
0.223684,0,0
0.220779,0,0
0.217949,0,0
0.21519,0,0
0.2125,0,0
0.209877,0,0
0.207317,0,0
0.204819,0,0
0.202381,0,0
0.197674,0,0
0.195402,0,0
0.193182,0,0
0.191011,0,0
0.188889,0,0
0.186813,0,0
0.184783,0,0
0.182796,0,0
0.180851,0,0
0.178947,0,0
0.177083,0,0
0.175258,0,0
0.173469,0,0
0.171717,0,0
0.17,0,0
0.168317,0,0
0.165049,0,0
0.163462,0,0
0.161905,0,0
0.160377,0,0
0.158879,0,0
0.157407,0,0
0.155963,0,0
0.154545,0,0
0.153153,0,0
0.151786,0,0
0.150442,0,0
0.149123,0,0
0.147826,0,0
0.146552,0,0
0.145299,0,0
0.144068,0,0
0.141667,0,0
0.140496,0,0
0.139344,0,0
0.138211,0,0
0.137097,0,0
0.136,0,0
0.134921,0,0
0.133858,0,0
0.132812,0,0
0.131783,0,0
0.130769,0,0
0.129771,0,0
0.128788,0,0
0.12782,0,0
0.126866,0,0
0.125926,0,0
0.124088,0,0
0.123188,0,0
0.122302,0,0
0.121429,0,0
0.120567,0,0
0.119718,0,0
0.118881,0,0
0.118056,0,0
0.117241,0,0
0.116438,0,0
0.115646,0,0
0.114865,0,0
0.114094,0,0
0.113333,0,0
0.112583,0,0
0.111842,0,0
0.11039,0,0
0.109677,0,0
0.108974,0,0
0.10828,0,0
0.107595,0,0
0.106918,0,0
0.10625,0,0
0.10559,0,0
0.104938,0,0
0.104294,0,0
0.103659,0,0
0.10303,0,0
0.10241,0,0
0.101796,0,0
0.10119,0,0
0.100592,0,0
0.0994152,0,0
0.0988372,0,0
0.0982659,0,0
0.0977011,0,0
0.0971429,0,0
0.0965909,0,0
0.0960452,0,0
0.0955056,0,0
0.0949721,0,0
0.0944444,0,0
0.0939227,0,0
0.0934066,0,0
0.0928962,0,0
0.0923913,0,0
0.0918919,0,0
0.0913979,0,0
0.0904255,0,0
0.0899471,0,0
0.0894737,0,0
0.0890052,0,0
0.0885417,0,0
0.0880829,0,0
0.0876289,0,0
0.0871795,0,0
0.0867347,0,0
0.0862944,0,0
0.0858586,0,0
0.0854271,0,0
0.085,0,0
0.0845771,0,0
0.0841584,0,0
0.0837438,0,0
0.0829268,0,0
0.0825243,0,0
0.0821256,0,0
0.0817308,0,0
0.0813397,0,0
0.0809524,0,0
0.0805687,0,0
0.0801887,0,0
0.0798122,0,0
0.0794393,0,0
0.0790698,0,0
0.0787037,0,0
0.078341,0,0
0.0779817,0,0
0.0776256,0,0
0.0772727,0,0
0.0765766,0,0
0.0762332,0,0
0.0758929,0,0
0.0755556,0,0
0.0752212,0,0
0.0748899,0,0
0.0745614,0,0
0.0742358,0,0
0.073913,0,0
0.0735931,0,0
0.0732759,0,0
0.0729614,0,0
0.0726496,0,0
0.0723404,0,0
0.0720339,0,0
0.07173,0,0
0.0711297,0,0
0.0708333,0,0
0.0705394,0,0
0.0702479,0,0
0.0699589,0,0
0.0696721,0,0
0.0693878,0,0
0.0691057,0,0
0.0688259,0,0
0.0685484,0,0
0.0682731,0,0
0.068,0,0
0.0677291,0,0
0.0674603,0,0
0.0671937,0,0
0.0669291,0,0
18,18,18
3.6,3,3
2.57143,2,2
1.63636,1,1
1.38462,1,1
1.05882,1,1
0.947368,0,0
0.782609,0,0
0.72,0,0
0.62069,0,0
0.580645,0,0
0.514286,0,0
0.486486,0,0
0.439024,0,0
0.418605,0,0
0.382979,0,0
0.367347,0,0
0.339623,0,0
0.327273,0,0
0.305085,0,0
0.295082,0,0
0.276923,0,0
0.268657,0,0
0.253521,0,0
0.246575,0,0
0.233766,0,0
0.227848,0,0
0.216867,0,0
0.211765,0,0
0.202247,0,0
0.197802,0,0
0.189474,0,0
0.185567,0,0
0.178218,0,0
0.174757,0,0
0.168224,0,0
0.165138,0,0
0.159292,0,0
0.156522,0,0
0.151261,0,0
0.14876,0,0
0.144,0,0
0.141732,0,0
0.137405,0,0
0.135338,0,0
0.131387,0,0
0.129496,0,0
0.125874,0,0
0.124138,0,0
0.120805,0,0
0.119205,0,0
0.116129,0,0
0.11465,0,0
0.111801,0,0
0.110429,0,0
0.107784,0,0
0.106509,0,0
0.104046,0,0
0.102857,0,0
0.100559,0,0
0.0994475,0,0
0.0972973,0,0
0.0962567,0,0
0.0942408,0,0
0.0932643,0,0
0.0913706,0,0
0.0904523,0,0
0.0886699,0,0
0.0878049,0,0
0.0861244,0,0
0.0853081,0,0
0.0837209,0,0
0.0829493,0,0
0.081448,0,0
0.0807175,0,0
0.0792952,0,0
0.0786026,0,0
0.0772532,0,0
0.0765957,0,0
0.0753138,0,0
0.0746888,0,0
0.0734694,0,0
0.0728745,0,0
0.0717131,0,0
0.0711462,0,0
19,19,19
9.5,9,9
6.33333,6,6
4.75,4,4
3.8,3,3
3.16667,3,3
2.71429,2,2
2.375,2,2
2.11111,2,2
1.9,1,1
1.72727,1,1
1.58333,1,1
1.46154,1,1
1.35714,1,1
1.26667,1,1
1.1875,1,1
1.11765,1,1
1.05556,1,1
0.95,0,0
0.904762,0,0
0.863636,0,0
0.826087,0,0
0.791667,0,0
0.76,0,0
0.730769,0,0
0.703704,0,0
0.678571,0,0
0.655172,0,0
0.633333,0,0
0.612903,0,0
0.59375,0,0
0.575758,0,0
0.558824,0,0
0.542857,0,0
0.527778,0,0
0.513514,0,0
0.487179,0,0
0.475,0,0
0.463415,0,0
0.452381,0,0
0.44186,0,0
0.431818,0,0
0.422222,0,0
0.413043,0,0
0.404255,0,0
0.395833,0,0
0.387755,0,0
0.38,0,0
0.372549,0,0
0.365385,0,0
0.358491,0,0
0.351852,0,0
0.345455,0,0
0.339286,0,0
0.327586,0,0
0.322034,0,0
0.316667,0,0
0.311475,0,0
0.306452,0,0
0.301587,0,0
0.296875,0,0
0.292308,0,0
0.287879,0,0
0.283582,0,0
0.279412,0,0
0.275362,0,0
0.271429,0,0
0.267606,0,0
0.263889,0,0
0.260274,0,0
0.256757,0,0
0.253333,0,0
0.246753,0,0
0.24359,0,0
0.240506,0,0
0.2375,0,0
0.234568,0,0
0.231707,0,0
0.228916,0,0
0.22619,0,0
0.223529,0,0
0.22093,0,0
0.218391,0,0
0.215909,0,0
0.213483,0,0
0.211111,0,0
0.208791,0,0
0.206522,0,0
0.204301,0,0
0.202128,0,0
0.197917,0,0
0.195876,0,0
0.193878,0,0
0.191919,0,0
0.19,0,0
0.188119,0,0
0.186275,0,0
0.184466,0,0
0.182692,0,0
0.180952,0,0
0.179245,0,0
0.17757,0,0
